DH_EVENT_2006506_TITLE;Venice is lost!;Venice is lost!;Venice is lost!;Venice is lost!;Venice is lost!;;;;;;;;;;x
DH_EVENT_2006507_TITLE;Udine is lost!;Udine is lost!;Udine is lost!;Udine is lost!;Udine is lost!;;;;;;;;;;x
DH_EVENT_2006508_TITLE;Turin is lost!;Turin is lost!;Turin is lost!;Turin is lost!;Turin is lost!;;;;;;;;;;x
DH_EVENT_2006509_TITLE;Parma is lost!;Parma is lost!;Parma is lost!;Parma is lost!;Parma is lost!;;;;;;;;;;x
DH_EVENT_2006510_TITLE;Ancona is lost!;Ancona is lost!;Ancona is lost!;Ancona is lost!;Ancona is lost!;;;;;;;;;;x
DH_EVENT_2006511_TITLE;Roma is lost!;Roma is lost!;Roma is lost!;Roma is lost!;Roma is lost!;;;;;;;;;;x
DH_EVENT_2006512_TITLE;Naples is lost!;Naples is lost!;Naples is lost!;Naples is lost!;Naples is lost!;;;;;;;;;;x
DH_EVENT_2006515_TITLE;Military Defeat;Military Defeat;Military Defeat;Military Defeat;Military Defeat;;;;;;;;;;x
DH_EVENT_2006516_TITLE;Appoint Diaz as new Chief of Staff;Appoint Diaz as new Chief of Staff;Appoint Diaz as new Chief of Staff;Appoint Diaz as new Chief of Staff;Appoint Diaz as new Chief of Staff;;;;;;;;;;x
DH_EVENT_2011500_TITLE;Ultimatum on Germany;Ultimatum on Germany;Ultimatum on Germany;Ultimatum on Germany;Ultimatum on Germany;;;;;;;;;;x
DH_EVENT_2011501_TITLE;Germany did not answer;Germany did not answer;Germany did not answer;Germany did not answer;Germany did not answer;;;;;;;;;;x
DH_EVENT_2011502_TITLE;Germany accepts our conditions;Germany accepts our conditions;Germany accepts our conditions;Germany accepts our conditions;Germany accepts our conditions;;;;;;;;;;x
DH_EVENT_2011503_TITLE;Offer peace to Germany;Offer peace to Germany;Offer peace to Germany;Offer peace to Germany;Offer peace to Germany;;;;;;;;;;x
DH_EVENT_2011504_TITLE;Japan offers a white peace;Japan offers a white peace;Japan offers a white peace;Japan offers a white peace;Japan offers a white peace;;;;;;;;;;x
DH_EVENT_2011505_TITLE;Germany accepted our proposal;Germany accepted our proposal;Germany accepted our proposal;Germany accepted our proposal;Germany accepted our proposal;;;;;;;;;;x
DH_EVENT_2038500_TITLE;The Zimmermann telegram;The Zimmermann telegram;The Zimmermann telegram;The Zimmermann telegram;The Zimmermann telegram;;;;;;;;;;x
DH_EVENT_2038501_TITLE;The United States declare war on Germany;The United States declare war on Germany;The United States declare war on Germany;The United States declare war on Germany;The United States declare war on Germany;;;;;;;;;;x
DH_EVENT_2038502_TITLE;War against the United States;War against the United States;War against the United States;War against the United States;War against the United States;;;;;;;;;;x
DH_EVENT_2038503_TITLE;United States ask for full transit;United States ask for full transit;United States ask for full transit;United States ask for full transit;United States ask for full transit;;;;;;;;;;x
DH_EVENT_2038504_TITLE;The Zimmermann telegram;The Zimmermann telegram;The Zimmermann telegram;The Zimmermann telegram;The Zimmermann telegram;;;;;;;;;;x
DH_EVENT_2038505_TITLE;The United States declare war on Germany;The United States declare war on Germany;The United States declare war on Germany;The United States declare war on Germany;The United States declare war on Germany;;;;;;;;;;x
DH_EVENT_2038506_TITLE;United States ask for full transit;United States ask for full transit;United States ask for full transit;United States ask for full transit;United States ask for full transit;;;;;;;;;;x
DH_EVENT_2038601_TITLE;Huerta has been defeated!;Huerta has been defeated!;Huerta has been defeated!;Huerta has been defeated!;Huerta has been defeated!;;;;;;;;;;x
DH_EVENT_2038602_TITLE;Huerta has been defeated!;Huerta has been defeated!;Huerta has been defeated!;Huerta has been defeated!;Huerta has been defeated!;;;;;;;;;;x
DH_EVENT_2038603_TITLE;Huerta is victorious!;Huerta is victorious!;Huerta is victorious!;Huerta is victorious!;Huerta is victorious!;;;;;;;;;;x
DH_EVENT_2038604_TITLE;Convention of Aguascalientes;Convention of Aguascalientes;Convention of Aguascalientes;Convention of Aguascalientes;Convention of Aguascalientes;;;;;;;;;;x
DH_EVENT_2038605_TITLE;Convention of Aguascalientes;Convention of Aguascalientes;Convention of Aguascalientes;Convention of Aguascalientes;Convention of Aguascalientes;;;;;;;;;;x
DH_EVENT_2038606_TITLE;Convention of Aguascalientes;Convention of Aguascalientes;Convention of Aguascalientes;Convention of Aguascalientes;Convention of Aguascalientes;;;;;;;;;;x
DH_EVENT_2038607_TITLE;Villistas submit to us;Villistas submit to us;Villistas submit to us;Villistas submit to us;Villistas submit to us;;;;;;;;;;x
DH_EVENT_2038608_TITLE;Zapatistas submit to us;Zapatistas submit to us;Zapatistas submit to us;Zapatistas submit to us;Zapatistas submit to us;;;;;;;;;;x
DH_EVENT_2038609_TITLE;Constitucionalistas win the Mexican Revolution;Constitucionalistas win the Mexican Revolution;Constitucionalistas win the Mexican Revolution;Constitucionalistas win the Mexican Revolution;Constitucionalistas win the Mexican Revolution;;;;;;;;;;x
DH_EVENT_2038610_TITLE;Carranza leads Mexico!;Carranza leads Mexico!;Carranza leads Mexico!;Carranza leads Mexico!;Carranza leads Mexico!;;;;;;;;;;x
DH_EVENT_2038611_TITLE;Villistas win the Mexican Revolution;Villistas win the Mexican Revolution;Villistas win the Mexican Revolution;Villistas win the Mexican Revolution;Villistas win the Mexican Revolution;;;;;;;;;;x
DH_EVENT_2038612_TITLE;Villa leads Mexico!;Villa leads Mexico!;Villa leads Mexico!;Villa leads Mexico!;Villa leads Mexico!;;;;;;;;;;x
DH_EVENT_2038613_TITLE;Zapatistas win the Mexican Revolution;Zapatistas win the Mexican Revolution;Zapatistas win the Mexican Revolution;Zapatistas win the Mexican Revolution;Zapatistas win the Mexican Revolution;;;;;;;;;;x
DH_EVENT_2038614_TITLE;Zapata leads Mexico!;Zapata leads Mexico!;Zapata leads Mexico!;Zapata leads Mexico!;Zapata leads Mexico!;;;;;;;;;;x
DH_EVENT_2038615_TITLE;Villistas and Zapatistas win the Mexican Revolution;Villistas and Zapatistas win the Mexican Revolution;Villistas and Zapatistas win the Mexican Revolution;Villistas and Zapatistas win the Mexican Revolution;Villistas and Zapatistas win the Mexican Revolution;;;;;;;;;;x
DH_EVENT_2038616_TITLE;Zapatistas and Villistas win the Mexican Revolution;Zapatistas and Villistas win the Mexican Revolution;Zapatistas and Villistas win the Mexican Revolution;Zapatistas and Villistas win the Mexican Revolution;Zapatistas and Villistas win the Mexican Revolution;;;;;;;;;;x
DH_EVENT_2038617_TITLE;General González suggests a plan for the assassination of Zapata;General González suggests a plan for the assassination of Zapata;General González suggests a plan for the assassination of Zapata;General González suggests a plan for the assassination of Zapata;General González suggests a plan for the assassination of Zapata;;;;;;;;;;x
DH_EVENT_2038618_TITLE;The tragedy! Zapata has been assassinated!;The tragedy! Zapata has been assassinated!;The tragedy! Zapata has been assassinated!;The tragedy! Zapata has been assassinated!;The tragedy! Zapata has been assassinated!;;;;;;;;;;x
DH_EVENT_2038619_TITLE;The Zapatistas submits to us!;The Zapatistas submits to us!;The Zapatistas submits to us!;The Zapatistas submits to us!;The Zapatistas submits to us!;;;;;;;;;;x
DH_EVENT_2038620_TITLE;Plan of Agua Prieta;Plan of Agua Prieta;Plan of Agua Prieta;Plan of Agua Prieta;Plan of Agua Prieta;;;;;;;;;;x
DH_EVENT_2038621_TITLE;The end of the Mexican Revolution?;The end of the Mexican Revolution?;The end of the Mexican Revolution?;The end of the Mexican Revolution?;The end of the Mexican Revolution?;;;;;;;;;;x
DH_EVENT_2038622_TITLE;The end of the Mexican Revolution?;The end of the Mexican Revolution?;The end of the Mexican Revolution?;The end of the Mexican Revolution?;The end of the Mexican Revolution?;;;;;;;;;;x
DH_EVENT_2145502_TITLE;The Fall of Constantinople;The Fall of Constantinople;The Fall of Constantinople;The Fall of Constantinople;The Fall of Constantinople;;;;;;;;;;x
DH_EVENT_2145511_TITLE;The Armistice of Moudros;The Armistice of Moudros;The Armistice of Moudros;The Armistice of Moudros;The Armistice of Moudros;;;;;;;;;;x
DH_EVENT_2145513_TITLE;The Treaty of Sèvres;The Treaty of Sèvres;The Treaty of Sèvres;The Treaty of Sèvres;The Treaty of Sèvres;;;;;;;;;;x
DH_EVENT_2191560_TITLE;Baghdad Railway;Baghdad Railway;Baghdad Railway;Baghdad Railway;Baghdad Railway;;;;;;;;;;x
DH_EVENT_2191561_TITLE;Oil from Mosul;Oil from Mosul;Oil from Mosul;Oil from Mosul;Oil from Mosul;;;;;;;;;;x
DH_EVENT_2191566_TITLE;Oil in Mosul;Oil in Mosul;Oil in Mosul;Oil in Mosul;Oil in Mosul;;;;;;;;;;x
DH_EVENT_2191562_TITLE;Baghdad Railway: Karapinar-Dorak;Baghdad Railway: Karapinar-Dorak;Baghdad Railway: Karapinar-Dorak;Baghdad Railway: Karapinar-Dorak;Baghdad Railway: Karapinar-Dorak;;;;;;;;;;x
DH_EVENT_2191563_TITLE;Section completed;Section completed;Section completed;Section completed;Section completed;;;;;;;;;;x
DH_EVENT_2191564_TITLE;Baghdad Railway: Tall Abyad - Rasulain;Baghdad Railway: Tall Abyad - Rasulain;Baghdad Railway: Tall Abyad - Rasulain;Baghdad Railway: Tall Abyad - Rasulain;Baghdad Railway: Tall Abyad - Rasulain;;;;;;;;;;x
DH_EVENT_2191565_TITLE;Section completed;Section completed;Section completed;Section completed;Section completed;;;;;;;;;;x
DH_EVENT_2191567_TITLE;Baghdad Railway: Nusaybin - Tall Kutschak;Baghdad Railway: Nusaybin - Tall Kutschak;Baghdad Railway: Nusaybin - Tall Kutschak;Baghdad Railway: Nusaybin - Tall Kutschak;Baghdad Railway: Nusaybin - Tall Kutschak;;;;;;;;;;x
DH_EVENT_2191568_TITLE;Section completed;Section completed;Section completed;Section completed;Section completed;;;;;;;;;;x
DH_EVENT_2191569_TITLE;Baghdad Railway: Tall Kutschak – Samarra;Baghdad Railway: Tall Kutschak – Samarra;Baghdad Railway: Tall Kutschak – Samarra;Baghdad Railway: Tall Kutschak – Samarra;Baghdad Railway: Tall Kutschak – Samarra;;;;;;;;;;x
DH_EVENT_2191570_TITLE;Section completed;Section completed;Section completed;Section completed;Section completed;;;;;;;;;;x
DH_EVENT_2191571_TITLE;Baghdad Railway: Rasulain - Nusaybin;Baghdad Railway: Rasulain - Nusaybin;Baghdad Railway: Rasulain - Nusaybin;Baghdad Railway: Rasulain - Nusaybin;Baghdad Railway: Rasulain - Nusaybin;;;;;;;;;;x
DH_EVENT_2191572_TITLE;Section completed;Section completed;Section completed;Section completed;Section completed;;;;;;;;;;x
DH_EVENT_2145514_TITLE;Propose a defensive alliance to Germany?;Propose a defensive alliance to Germany?;Propose a defensive alliance to Germany?;Propose a defensive alliance to Germany?;Propose a defensive alliance to Germany?;;;;;;;;;;x
DH_EVENT_2191573_TITLE;The Ottomans propose a defensive pact;The Ottomans propose a defensive pact;The Ottomans propose a defensive pact;The Ottomans propose a defensive pact;The Ottomans propose a defensive pact;;;;;;;;;;x
DH_EVENT_2145515_TITLE;Secret alliance pact signed with Germany;Secret alliance pact signed with Germany;Secret alliance pact signed with Germany;Secret alliance pact signed with Germany;Secret alliance pact signed with Germany;;;;;;;;;;x
DH_EVENT_2001567_TITLE;Requisition the Ottoman battleships?;Requisition the Ottoman battleships?;Requisition the Ottoman battleships?;Requisition the Ottoman battleships?;Requisition the Ottoman battleships?;;;;;;;;;;x
DH_EVENT_2145516_TITLE;Sultan Osman I and Reshadiye purchased;Sultan Osman I and Reshadiye purchased;Sultan Osman I and Reshadiye purchased;Sultan Osman I and Reshadiye purchased;Sultan Osman I and Reshadiye purchased;;;;;;;;;;x
DH_EVENT_2145517_TITLE;Sultan Osman I and Reshadiye seizured;Sultan Osman I and Reshadiye seizured;Sultan Osman I and Reshadiye seizured;Sultan Osman I and Reshadiye seizured;Sultan Osman I and Reshadiye seizured;;;;;;;;;;x
DH_EVENT_2191574_TITLE;The Sultan Osman I joins our fleet;The Sultan Osman I joins our fleet;The Sultan Osman I joins our fleet;The Sultan Osman I joins our fleet;The Sultan Osman I joins our fleet;;;;;;;;;;x
DH_EVENT_2191575_TITLE;The Escape of SMS Goeben and SMS Breslau;The Escape of SMS Goeben and SMS Breslau;The Escape of SMS Goeben and SMS Breslau;The Escape of SMS Goeben and SMS Breslau;The Escape of SMS Goeben and SMS Breslau;;;;;;;;;;x
DH_EVENT_2145518_TITLE;The fate of the German Mittelmeerdivision;The fate of the German Mittelmeerdivision;The fate of the German Mittelmeerdivision;The fate of the German Mittelmeerdivision;The fate of the German Mittelmeerdivision;;;;;;;;;;x
DH_EVENT_2191576_TITLE;The Ottomans make conditions;The Ottomans make conditions;The Ottomans make conditions;The Ottomans make conditions;The Ottomans make conditions;;;;;;;;;;x
DH_EVENT_2145519_TITLE;The end of the German-Ottoman cooperation;The end of the German-Ottoman cooperation;The end of the German-Ottoman cooperation;The end of the German-Ottoman cooperation;The end of the German-Ottoman cooperation;;;;;;;;;;x
DH_EVENT_2191577_TITLE;The end of the German-Ottoman cooperation;The end of the German-Ottoman cooperation;The end of the German-Ottoman cooperation;The end of the German-Ottoman cooperation;The end of the German-Ottoman cooperation;;;;;;;;;;x
DH_EVENT_2191578_TITLE;The Ottomans agree;The Ottomans agree;The Ottomans agree;The Ottomans agree;The Ottomans agree;;;;;;;;;;x
DH_EVENT_2145520_TITLE;SMS Goeben and SMS Breslau join the Ottomans' Navy;SMS Goeben and SMS Breslau join the Ottomans' Navy;SMS Goeben and SMS Breslau join the Ottomans' Navy;SMS Goeben and SMS Breslau join the Ottomans' Navy;SMS Goeben and SMS Breslau join the Ottomans' Navy;;;;;;;;;;x
DH_EVENT_2001568_TITLE;Declare war on the Ottoman Empire?;Declare war on the Ottoman Empire?;Declare war on the Ottoman Empire?;Declare war on the Ottoman Empire?;Declare war on the Ottoman Empire?;;;;;;;;;;x
DH_EVENT_2145521_TITLE;Join the Central Powers?;Join the Central Powers?;Join the Central Powers?;Join the Central Powers?;Join the Central Powers?;;;;;;;;;;x
DH_EVENT_2191579_TITLE;Try to persuade the Ottomans to intervene;Try to persuade the Ottomans to intervene;Try to persuade the Ottomans to intervene;Try to persuade the Ottomans to intervene;Try to persuade the Ottomans to intervene;;;;;;;;;;x
DH_EVENT_2145522_TITLE;Join the Central Powers?;Join the Central Powers?;Join the Central Powers?;Join the Central Powers?;Join the Central Powers?;;;;;;;;;;x
DH_EVENT_2145523_TITLE;Souchon bombards the Russian ports;Souchon bombards the Russian ports;Souchon bombards the Russian ports;Souchon bombards the Russian ports;Souchon bombards the Russian ports;;;;;;;;;;x
DH_EVENT_2104549_TITLE;The Ottomans want to appease for Souchon's actions;The Ottomans want to appease for Souchon's actions;The Ottomans want to appease for Souchon's actions;The Ottomans want to appease for Souchon's actions;The Ottomans want to appease for Souchon's actions;;;;;;;;;;x
DH_EVENT_2145524_TITLE;Souchon bombards the Egyptian Coast;Souchon bombards the Egyptian Coast;Souchon bombards the Egyptian Coast;Souchon bombards the Egyptian Coast;Souchon bombards the Egyptian Coast;;;;;;;;;;x
DH_EVENT_2001569_TITLE;The Ottomans want to appease for Souchon's actions;The Ottomans want to appease for Souchon's actions;The Ottomans want to appease for Souchon's actions;The Ottomans want to appease for Souchon's actions;The Ottomans want to appease for Souchon's actions;;;;;;;;;;x
DH_EVENT_2191580_TITLE;Extend military mission in the Ottoman Empire;Extend military mission in the Ottoman Empire;Extend military mission in the Ottoman Empire;Extend military mission in the Ottoman Empire;Extend military mission in the Ottoman Empire;;;;;;;;;;x
DH_EVENT_2145525_TITLE;Germany extends its military support;Germany extends its military support;Germany extends its military support;Germany extends its military support;Germany extends its military support;;;;;;;;;;x
DH_EVENT_2191581_TITLE;Prepare the Asienkorps;Prepare the Asienkorps;Prepare the Asienkorps;Prepare the Asienkorps;Prepare the Asienkorps;;;;;;;;;;x
DH_EVENT_2145526_TITLE;The Asienkorps has arrived;The Asienkorps has arrived;The Asienkorps has arrived;The Asienkorps has arrived;The Asienkorps has arrived;;;;;;;;;;x
DH_EVENT_2145527_TITLE;The British naval mission leaves the country;The British naval mission leaves the country;The British naval mission leaves the country;The British naval mission leaves the country;The British naval mission leaves the country;;;;;;;;;;x
DH_EVENT_2001570_TITLE;The naval mission returns home from the Ottoman Empire;The naval mission returns home from the Ottoman Empire;The naval mission returns home from the Ottoman Empire;The naval mission returns home from the Ottoman Empire;The naval mission returns home from the Ottoman Empire;;;;;;;;;;x
DH_EVENT_2191582_TITLE;Overhaul coastal defence at the Dardanelles;Overhaul coastal defence at the Dardanelles;Overhaul coastal defence at the Dardanelles;Overhaul coastal defence at the Dardanelles;Overhaul coastal defence at the Dardanelles;;;;;;;;;;x
DH_EVENT_2145528_TITLE;The Dardanelles defense network will be improved;The Dardanelles defense network will be improved;The Dardanelles defense network will be improved;The Dardanelles defense network will be improved;The Dardanelles defense network will be improved;;;;;;;;;;x
