EVT1914_2007532_DESC;White General Alexeyev fielded an army supporting the Tzar and opposed to our government.;Le gйnйral Blanc Alexeyev a levй une armйe contre notre gouvernement et supportant le Tsar.;Der weissrussische General Alexeiev hat eine Freiwilligenarmee ausgehoben, die auf Seiten des Zaren steht und damit unser Gegner sein wird.;Biaіy generaі Aleksiejew wystawiі armiк wspieraj№c№ cara i wyst№piі przeciw naszemu rz№dowi.;El General Blanco, Alexeiev, ha creado un ejercito de voluntarios para apoyar al Zar y destruir nuestro gobierno.;Il generale bianco Alexeiev ha messo in campo un esercito di sostegno allo Zar e contrario al nostro governo.;;;;;;Белый генерал Алексеев отказался признать власть большевиков и опубликовал воззвание к офицерам с призывом вступать в Добровольческую армию.;x;;
EVT1914_2001507_DESC;The Ottoman Empire still stands and is not threaten at all. Whatever minor success we managed to obtain, the operation is a failure.;L'Empire Ottoman est toujours debout, solide, et n'est en rien menacй. Peu importe les succиs mineurs obtenus, l'opйration est un йchec.;Das osmnaische Reich wankt nicht und ist in keinster Weise bedroht. Wir kцnnen es drehen und wenden wie wir wollen, die Operation auf den Dardanellen war ein Fehlschlag.;Imperium Ottomaсskie wci№ї stoi silne i nie poddaіo siк naszym wojskom. Jakiekolwiek maіe sukcesy odnieњliњmy, caіa operacja jest klкsk№.;El Imperio Otomano se mantiene firme y repeler nuestra operaciуn no les ha representado mayor esfuerzo. Sin importar nuestro limitado йxito la operaciуn ha sido un completo fracaso…;L'Impero Ottomano resiste ancora e non и assolutamente minacciato. Qualunque piccolo successo abbiamo ottenuto, l'operazione и un fallimento.;;;;;;Османской империи удалось устоять, она все еще представляет угрозу для держав 'Антанты'. Поэтому, несмотря на определенные успехи, которых нам удалось достичь, высадка в Дарданеллах окончилась провалом.;x;;
EVT1914_2001507_NAME;The Dardanelles' operation has failed;Echec de l'opйration Dardanelles;Die Dardanellen Operation schlдgt fehl;Operacja dardanelska nie powiodіa siк;La Operaciуn Dardanelos ha sido un fracaso!;L'operazione nei Dardanelli и fallita;;;;;;Провал Дарданелльской операции;x;;
EVT1914_2001508_ACTIONA;A first contact with Arabs;Un premier contact avec les Arabes;Der erste Kontakt mit Arabern;Pierwszy kontakt z Arabami;Un primer contacto con los Arabes;Un primo contatto con gli arabi;;;;;;Первый контакт с арабами;x;;
EVT1914_2001508_DESC;British secret services know that Hussein bin Ali, Sharif of Meccah, is displeased with the Ottoman Empire's rule. It's also certain that he'll be deposed by the Turks at the end of the war. High Commissioner Henry McMahon started an exchange of letter to convince the Sharif to rebel against the Ottoman rule.;Les services secret britanniques savent qu'Hissein bin Ali, Chйrif de la Mecque, n'est pas satisfait du pouvoir Ottoman en place. Il est йgalement certain que les turques le renverront sitфt la guerre terminйe. Le haut-commissaire Henry MacMahon se lance dans une correspondance privйe avec le Chйrif, dans le but de le pousser а la rйbellion.;Dem britischen Geheimdienst ist bekannt, daЯ Hussein bin Ali, Sharif von Mekka, unzufrieden mit der osmanischen Herrschaft ist. Ausserdem gilt es als sicher, daЯ er nach Ende des Krieges von den Tьrken abgesetzt wird. Der hohe Kommissar Henry McMahon begann daher einen Briefwechsel mit Hussein bin Ali, um ihn zu einer Rebellion gegen das osmanische Reich zu bewegen.;Brytyjskie sіuїby specjalne wiedz№, їe Hussein bin Ali, szarif Mekki, jest niezadowolony z rz№dуw ottomaсskich. Jest rуwnieї pewnym, їe gdy tylko wojna siк skoсczy, bкdzie pozbawionym swej wіadzy przez Turkуw. Wysoki Komisarz Henry McMahon rozpocz№і wymianк listуw, by przekonaж szarifa, by wyst№piі przeciwko wіadzy ottomaсskiej.;Los servicios secretos Britanicos saben que Hussein bin Ali, Sharif de La Meca, esta disgustado con las autoridades imperiales Otomanas. Tambien conocen que sera removido de su cargo cuando termine la guerra. El Alto Comisionado Henry McMahon ha comenzado a escribirse con el para convencerle de que se rebele contra el Padishah, en nombre del pueblo Arabe.;I servizi segreti britannici sanno che Hussein bin Ali, Sharif della Mecca, si lamenta del dominio ottomano. и anche certo che sarа deposto dai Turchi alla fine della guerra. L'Alto Commissario Henry MacMahon ha iniziato uno scambio di corrispondenza per convincere lo Sharif a ribellarsi contro la dominazione ottomana.;;;;;;Английским спецслужбам стало известно, что Хусейн бен Али, великий шариф Хиджаза и Мекки, недоволен владычеством Османской империи. Кроме того, стало известно, что он будет смещен турками в конце войны. Британский верховный комиссар в Египте, Генри Макмагон вступил с бен Али в переписку, чтобы убедить его поднять антитурецкое восстание.;x;;
EVT1914_2001508_NAME;Letters with Hussein bin Ali;Correspondance avec Hussein bin Ali;Briefe an Hussein bin Ali;Listy do Husseina bin Alego;Correspondencia con Hussein bin Ali;Lettere con Ali bin Hussein;;;;;;Переписка с Хусейном бен Али;x;;
EVT1914_2001509_ACTIONA;Sharif of Meccah will join our cause;Le Chйrif de la Mecque joindra notre cause;Der Sharif von Mekka wird sich uns anschliessen;Szarif Mekki przyі№czy siк do przedsiкwziкcia;Pobre iluso, pero se unira a nuestra causa.;Sharif della Mecca si unirа alla nostra causa;;;;;;Шариф Хиджаза и Мекки хочет присоединится к нам !;x;;
EVT1914_2001509_DESC;In one of his latest letters, Henry MacMahon proposed Hussein bin Ali the creation, after the war, of an Arab Empire spanning from Egypt to Persia, excluding British areas like Yemen or Kuwait. This will certainly convince the Sharif.;Dans une de ses derniиres lettres, Henry de MacMahon propose а Hussein bin Ali la crйation, aprиs la guerre, d'un Empire Arabe s'йtendant de l'Egypte а la Perse, excluant toutefois les zones brittaniques comme le Koweit ou le Yйmen. Cette proposition convaincra certainement le Chйrif.;In einem seiner letzten Briefe schlug Henry McMahon Hussein bin Ali vor, nach dem Krieg ein groЯes arabisches Reich zu schaffen. Dieses Reich sollte von Дgypten bis Persien reichen, die britischen Besitzungen in Kuwait und dem Jemen natьrlich ausgeschlossen. Dieses britische Angebot wird den Sharif sicherlich ьberzeugen.;W jednym ze swych listуw Henry MacMahon zaproponowaі Husseinowi bin Alemu utworzenie po wojnie Imperium Arabskiego, rozci№gaj№cego siк od Egiptu do Persji, z wyі№czeniem obszarуw brytyjskich, jak Jemenu i Kuwejtu. To z pewnoњci№ przekona szarifa Mekki.;En una de sus ultimas cartas, Henry MacMahon propuso a Hussein bin Ali la creaciуn, despues de la guerra, de un Imperio Arabe, desde Egipto hasta Persia, excluyendo los enclaves Britanicos en Suez, Yemen y Kuwait. Esto quiza lo convenza para que se rebele de una vez.;In una delle sue ultime lettere, Henry MacMahon ha proposto Hussein Bin ali la creazione, dopo la guerra, di un impero arabo esteso dall'Egitto alla Persia, escluse le aree britanniche come lo Yemen od il Kuwait. Questo sarа basterа a convincere lo Sharif.;;;;;;В одном из своих последних писем, Генри Макмагон предложил Хуссейну  создать после окончания мировой войны Арабскую Империю, простирающуюся от Египта до Персии, за исключением британские зон влияния, таких как Йемен и Кувейт. Такое предложение безусловно устраивает великого шарифа...;x;;
EVT1914_2001509_NAME;Promises for a great Arab Empire;Promesses d'un grand Empire Arabe;England verspricht ein arabisches Reich;Obietnice wielkiego Imperium Arabskiego;Promesa de un gran Imperio Arabe;Promesse di un grande impero arabo;;;;;;Обещания создания великой Арабской Империи;x;;
EVT1914_2001510_ACTIONA;Send this liaison officer;Envoyer cet officier de liaison;Wir senden Lawrence;Wyњlij tego oficera і№cznikowego;Envielo, sera mas util alla que en Francia;Invia questo funzionario di collegamento;;;;;;Послать этого связного офицера !;x;;
EVT1914_2001510_DESC;In order to coordinate British operations with Arab revolters, England sends a young officer, captain Themas Edward Lawrence. He's still a rookie but will provide useful experience for our new Arab allies.;Pour coordonner les actions brittaniques avec celles des rйvoltйs arabes, l'Angleterre envoie un jeune officier, le capitane Thomas Edward Lawrence. Il est peu expйrimentй, mais sera fort utile а nos nouveaux alliйs arabes.;Um die Aktionen der arabischen Aufstдndischen zu koordinieren entsandte das vereinte Kцnigreich den jungen Hauptmann Themas Edward Lawrence. Wenn auch unerfahren, wird er den mit uns verbьndeten Arabern doch eine wesentliche Hilfestellung bieten kцnnen.;W celu koordynacji wspуіpracy z Brytyjczykami z buntownikami arabskimi, Anglia wysyіa mіodego oficera, kapitana Tomasza Edwarda Lawrence'a. Jest on wci№ї їуіtodziobem, ale i tak dostarczy potrzebnego doњwiadczenia naszym nowym arabskim aliantom.;Debido a la necesidad de coordinar nuestras operaciones con los rebeldes Arabes, el Imperio envia a un joven oficial, el capitan Thomas Edward Lawrence. Es un novato pero tiene suficiente experiencia como para ayudar a nuestros aliados Arabes.;Al fine di coordinare le operazioni britanniche con i ribelli arabi, l'Inghilterra invia un giovane ufficiale, il capitano Themas Edward Lawrence. и ancora inesperto, ma fornirа un'esperienza utile ai nostri nuovi alleati arabi.;;;;;;Для координации британских операций с действиями арабских повстанцев Англия посылает молодого офицера, капитана Томаса Эдварда Лоуренса. Хотя он еще и новичок, однако без сомнения сумеет передать полезный опыт боевых действий нашим новым арабским союзникам.;x;;
EVT1914_2001510_NAME;Send T.E. Lawrence;Envoyer T.E. Lawrence;Die Entsendung des T.E. Lawrence;Wyњlij T.E. Lawrence'a;Enviar a T.E. Lawrence;Invia T.E. Lawrence;;;;;;Отправка Томаса Лоуренса;x;;
EVT1914_2001511_ACTIONA;Send supplies!;Envoyer du ravitaillement !;Nachschubgьter schicken;Wyњlij pomoc!;Que salgan los primeros camiones!;Manda rifornimenti!;;;;;;Отправить припасы !;x;;
EVT1914_2001511_DESC;Arabs are doing well. Thanks to our coordinated efforts, a land route is opened and allows us to send them supplies.;Les arabes s'en sortent bien ! Nos efforts coordonnйs ont permis l'ouverture d'une route terrestre pour leur envoyer du ravitaillement.;Unsere arabischen Verbьndeten schlagen sich gut. Dank unserer koordinierten Anstrengungen besteht jetzt eine Landverbindung, die es uns erlaubt, Nachschubgьter zu transportieren.;Arabowie radz№ sobie dobrze. Dziкki naszym skoordynowanym wysiіkom, droga l№dowa jest otwarta i moїemy wysyіaж im nasze zapasy.;Los Arabes estan haciendolo mejor de lo que esperabamos. Gracias a nuestro esfuerzo coordinado, ahora tenemos una via terrestre para enviarles suministros y otros pertechos.;Gli arabi stanno facendo bene. Grazie ai nostri sforzi coordinati, una via di terra si и aperta e ci permette di inviare loro dei rifornimenti.;;;;;;Арабы все делают хорошо. Благодаря нашим скоординированным усилиям был открыт сухопутный маршрут, который позволит нам выслать им припасы.;x;;
